Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_USD
1990,Australia,Queensland,Wheat,8.044579042265012,2521.076333389167,8.29,0.5969497577925,10,32.17,14.38,86.57,76.7515,Water Management,850.1816109963678
1990,Nigeria,North Central,Sugarcane,18.205323676501482,3534.794578709672,3.42,0.9909571297080001,7,61.66,10.96,20.49,31.665499999999998,Crop Rotation,846.9895306602094
1990,Brazil,Southeast,Coffee,9.008106755118895,1764.2749253811487,25.81,1.9407235511137502,2,81.45,3.15,42.3,70.065,Drought-resistant Crops,230.6559361868813
1990,Canada,British Columbia,Vegetables,0.0,2650.5453242233266,25.02,0.7666674705,10,31.75,31.72,66.64,86.488,Crop Rotation,297.75657004486857
1990,Australia,Victoria,Wheat,1.1262969696140652,1430.9506490030008,28.94,1.7250200183808,1,43.84,24.22,77.72,69.82400000000001,Organic Farming,69.71583220568336
1990,Argentina,Northwest,Coffee,11.452986042396956,2483.4678925174503,10.37,1.562583224448,4,36.12,21.4,53.24,58.668,Crop Rotation,289.25005341499894
1990,Russia,Central,Soybeans,0.0,333.3400598552525,11.09,0.5,10,80.05,10.25,34.94,46.233,Crop Rotation,255.16701089665978
1990,Russia,Volga,Barley,3.606397136728827,2453.6313798711626,22.03,0.5,5,80.97,44.22,54.19,67.4605,Organic Farming,131.97777936044443
1990,Brazil,Southeast,Wheat,13.077046852270007,1860.1361826573243,25.05,1.3448547114660003,10,59.02,37.34,55.92,80.404,Water Management,1433.8864753222704
1990,Australia,Queensland,Fruits,14.431803763594745,2067.993346383807,2.33,1.7301834820200002,4,79.39,48.8,3.3,76.265,No Adaptation,456.01310447973793
1990,USA,South,Fruits,15.167825841558379,2283.684674329791,8.14,1.0292299816110002,7,46.32,32.28,69.17,31.2815,No Adaptation,783.1066163378676
1990,Nigeria,North West,Barley,0.0,1226.8822344692264,14.02,0.72638694961875,5,17.3,42.33,68.93,36.6835,Drought-resistant Crops,303.85300192293994
1990,China,South,Barley,30.047241673989788,2329.909977460442,10.37,1.1496508250400002,3,98.3,2.06,59.88,32.856,Water Management,347.00947225981054
1990,Argentina,Patagonia,Barley,21.502420790966475,1431.582649824948,12.15,0.5,8,62.22,8.35,95.08,24.276,Organic Farming,279.3077416138452
1990,Argentina,Northeast,Barley,18.31324422414503,387.58114928890706,21.62,0.626949476055,8,89.37,16.44,33.8,35.349999999999994,Organic Farming,1140.9215867815683
1990,China,Central,Vegetables,16.696625458053592,1339.1299971072892,16.89,1.3775295429189,8,59.17,22.54,37.66,88.277,Drought-resistant Crops,941.5511715689767
1990,Argentina,Patagonia,Soybeans,3.9861050712470023,1902.1831932661582,2.62,0.5,8,10.6,16.11,4.05,81.8275,Water Management,216.90762766184744
1990,Canada,Quebec,Corn,29.001329630440164,2667.379737838057,13.41,0.5,7,77.3,34.56,9.56,29.382,No Adaptation,405.5423402891532
1990,Argentina,Pampas,Fruits,30.059559062526862,2382.7713994955775,25.76,0.5,9,85.92,3.46,66.44,45.568000000000005,No Adaptation,505.77166868456663
1990,USA,Midwest,Coffee,29.20261205868319,903.1019688866396,29.09,1.1538660633884998,10,27.67,8.73,80.53,73.1335,Crop Rotation,1382.2092443558151
1990,France,Nouvelle-Aquitaine,Rice,22.416203690675438,538.9560888043385,8.5,0.8917421791373998,2,65.26,34.85,37.96,28.721999999999998,Crop Rotation,201.5668399686632
1990,India,Maharashtra,Wheat,15.82963464043221,684.7338705653707,11.81,0.5,10,26.32,22.06,14.27,43.3365,No Adaptation,293.1842461363151
1990,India,Maharashtra,Cotton,8.371973044405163,1510.0869555685863,15.11,0.5729015369215125,7,51.81,43.65,2.97,51.5115,Organic Farming,360.2150843956983
1990,France,Ile-de-France,Wheat,23.892428307235413,2184.853054113975,3.21,0.51659376442875,2,50.61,34.43,78.37,31.5915,Organic Farming,158.09415283811697
1990,Russia,Siberian,Sugarcane,6.161757672281538,3009.799914999109,13.1,1.7056121940449995,0,63.73,14.91,87.23,93.7285,No Adaptation,0.0
1990,China,Central,Sugarcane,0.0,1883.1065706434804,18.52,0.5,6,61.98,31.41,26.19,31.1305,No Adaptation,192.2256249554875
1990,Brazil,South,Soybeans,22.298352908085512,1536.7444913847673,16.48,1.9941472352193748,1,72.7,35.05,57.37,83.4415,No Adaptation,84.30026351399474
1990,Argentina,Pampas,Soybeans,29.939404052466056,1168.099116769695,1.04,0.5,8,30.57,40.92,17.3,54.565,Drought-resistant Crops,481.3560287728795
1990,USA,Midwest,Barley,0.0,1275.2915438695004,11.16,1.3260804052124997,0,71.39,39.45,71.57,93.0715,Crop Rotation,0.0
1990,India,Maharashtra,Fruits,22.74160157489982,1709.4788501042317,23.26,0.9966052884761999,7,41.63,22.73,71.64,43.928,Water Management,794.004700519906
1990,Australia,Victoria,Rice,24.447551367730636,1902.8687202976048,28.18,4.021828135659,0,71.66,48.21,76.79,83.5005,Organic Farming,0.0
1990,Russia,Volga,Barley,16.90433522024862,362.3844130188898,23.58,3.068360310025687,3,24.99,18.74,67.65,76.3475,Water Management,408.83840182323195
1990,USA,West,Barley,23.965529205852626,1955.3417177975864,6.8,1.8476213010937501,10,54.17,5.02,80.83,77.5385,Crop Rotation,964.4897087102058
1990,Canada,British Columbia,Fruits,30.24457534104577,1484.4024836321587,9.61,0.5,4,61.75,33.91,79.05,27.547500000000003,No Adaptation,173.47482373050354
1990,USA,Northeast,Vegetables,0.0,1264.2535824169574,26.76,2.0214218148480003,0,54.74,47.33,2.64,76.008,No Adaptation,0.0
1990,Nigeria,North Central,Coffee,22.17379119630106,1545.8294420798504,6.01,1.58589462924,8,89.2,46.95,57.81,64.8195,Organic Farming,934.3038245139235
1990,India,Tamil Nadu,Wheat,0.0,1047.9068651520665,3.23,0.6031606824814999,7,61.47,32.23,47.83,61.188500000000005,Water Management,315.4761056904779
1990,Australia,Victoria,Coffee,25.770014705671077,2168.3234588646183,4.05,1.6992225290625,10,97.83,0.66,56.46,60.857000000000006,Crop Rotation,2611.9364717612707
1990,Australia,New South Wales,Cotton,10.510093996181043,3282.2580045382233,5.06,1.6453303793972498,1,12.39,37.31,16.46,58.877,Water Management,189.3554590128908
1990,USA,West,Soybeans,12.329837817959177,2673.632784044704,3.86,0.90263121039,8,54.67,13.1,2.56,48.222,No Adaptation,1169.5463286090735
1990,Canada,Prairies,Wheat,26.62671507585177,2730.4893241415366,24.74,2.2314766753125,0,79.85,40.62,29.3,46.025,Organic Farming,0.0
1990,USA,Northeast,Soybeans,16.726810959116975,737.6525475471069,9.83,0.8044735888800002,10,19.42,29.97,53.86,70.507,Organic Farming,723.4527455309451
1990,Argentina,Northeast,Fruits,10.749209626610732,1004.2679429126416,6.89,1.6092320687550001,8,57.33,43.73,23.63,56.3385,Drought-resistant Crops,1644.737554305249
1990,Australia,Western Australia,Cotton,5.624271499182756,2057.3327612595367,12.51,0.5461600651,10,73.58,24.81,76.55,76.7825,Crop Rotation,212.22135175557298
1990,Nigeria,South West,Fruits,34.14911519120878,2496.511348529765,1.16,0.5,9,50.53,2.51,86.58,44.181,Organic Farming,243.84160672316787
1990,Australia,Western Australia,Cotton,10.559500407787851,441.9612247267937,17.54,1.00681737843015,6,42.34,45.58,99.53,30.0435,Crop Rotation,353.38508653229826
1990,Brazil,Northeast,Rice,5.362862999985769,706.1183403163585,1.68,0.5,10,52.13,0.2,97.22,32.159000000000006,Crop Rotation,1116.914749661705
1990,Argentina,Northeast,Fruits,30.981773151798123,2356.653500978688,14.57,2.035706077746,8,24.94,1.11,92.01,80.6595,Crop Rotation,1322.9029271419415
1990,Nigeria,South East,Rice,24.3700888742434,2576.6032055074684,22.15,2.3121018775602,2,80.94,21.17,88.26,51.057,Water Management,443.8943095221139
1990,Russia,Volga,Cotton,6.125824731470375,439.20741569473444,27.81,0.5860900487272499,3,72.6,39.73,7.23,45.6985,Organic Farming,211.6943237661135
1990,Russia,Volga,Coffee,6.130819512715655,2475.3629811443816,29.85,0.7834203419062499,8,44.67,2.49,45.95,86.5625,Water Management,412.02763335944735
1990,Russia,Northwestern,Soybeans,0.0,1117.4860911388625,7.04,1.3810679332974998,6,95.37,34.8,52.33,58.0835,Organic Farming,960.6751655864966
1990,Russia,Central,Cotton,16.488011568430068,418.4743993085873,22.78,2.4375101661405,5,47.89,17.24,48.52,75.28399999999999,Organic Farming,941.0369631792607
1990,China,South,Wheat,3.938546267240814,2315.5771069965185,1.2,0.830342572308,2,14.71,9.9,10.24,92.408,No Adaptation,111.88376896232462
1990,Brazil,Northeast,Fruits,17.238842078744682,2578.221366234452,9.28,0.76195558992,10,18.64,33.77,61.48,81.046,Water Management,614.1442917171142
1990,Nigeria,South West,Wheat,8.184412956246433,324.119910042919,8.82,0.7262400078501752,3,37.91,43.78,81.46,27.807000000000002,Organic Farming,398.07848443843034
1990,France,Ile-de-France,Soybeans,15.911368817931036,698.7533822137602,18.55,1.6984648989989997,0,46.62,13.58,18.34,91.643,Water Management,0.0
1990,China,South,Fruits,30.46574211987781,1926.9412174464865,12.2,1.8086200757900002,9,50.28,10.05,31.06,84.767,Drought-resistant Crops,1877.9047076419058
1990,Brazil,Northeast,Fruits,30.061358158740354,524.1578042036869,23.4,0.6214086937673998,8,64.67,26.46,76.08,71.86599999999999,Crop Rotation,299.51143080977135
1990,Nigeria,North Central,Coffee,16.83287674745447,2150.7659407859474,9.14,1.4430437731050003,9,23.9,4.14,98.72,59.034000000000006,No Adaptation,1998.2422904351542
1990,Canada,British Columbia,Corn,30.442455421626118,2708.0295403343916,19.89,0.9802398549887998,8,29.12,0.69,90.03,52.4685,Drought-resistant Crops,1446.1192222776156
1990,Canada,Prairies,Coffee,30.008508419413406,1398.0147422797606,12.08,0.5293665379079999,8,86.17,25.96,45.87,40.5665,Drought-resistant Crops,431.7071433658572
1990,Argentina,Northeast,Sugarcane,14.851636704053336,2825.076880204227,22.56,4.7173225198679996,0,96.19,24.62,68.72,75.464,Drought-resistant Crops,0.0
1990,USA,Midwest,Barley,27.468502770294727,2653.844966215105,20.32,1.3743095256382498,3,47.57,40.6,14.56,67.502,Water Management,182.3502599529948
1990,Nigeria,South West,Sugarcane,8.840017795553923,1419.6457161371077,19.06,0.9182502967364998,5,75.24,30.64,18.06,84.487,Crop Rotation,348.2729150345417
1990,India,West Bengal,Wheat,34.142373649145696,813.4552664031727,14.95,0.5,10,41.24,16.37,68.82,27.179,Crop Rotation,555.8578448828431
1990,Argentina,Pampas,Wheat,6.568469354819158,530.737445003074,10.82,0.88190920125,0,22.6,13.41,89.45,80.03750000000001,Organic Farming,0.0
1990,Australia,Queensland,Vegetables,24.54571172038813,989.353556538415,22.57,2.1458801659680002,5,59.84,4.36,13.82,82.389,Drought-resistant Crops,567.8228046435439
1990,France,Ile-de-France,Cotton,21.678588721878416,1248.3823486645595,21.38,0.6151035846878999,6,62.69,19.17,93.74,37.543,Drought-resistant Crops,202.69496474610068
1990,France,Grand Est,Barley,12.131091378360404,2183.813002616209,11.94,1.61426534664,0,60.56,16.87,80.52,29.714000000000002,Crop Rotation,0.0
1990,Russia,Siberian,Soybeans,20.374289892500187,1329.5016518177981,3.81,0.8317405507162501,5,36.74,5.76,95.09,31.975499999999997,Water Management,330.4679153906417
1990,Australia,Victoria,Corn,0.0,197.37781213215519,11.21,0.5385836238048001,6,71.68,3.75,57.22,73.179,Water Management,185.38850509222988
1990,Australia,New South Wales,Sugarcane,26.538868297338567,1005.2969369079723,23.75,3.3687964539018,2,81.07,11.45,29.88,83.83600000000001,Drought-resistant Crops,432.4250409514992
1990,China,South,Cotton,26.446503451753543,1110.672527263377,10.33,0.50561978631,8,70.19,22.78,86.05,42.1475,Organic Farming,497.7651164446977
1990,Canada,Prairies,Cotton,27.16266004352079,2518.1416422188086,7.64,0.9127033368599998,0,83.74,45.37,3.36,54.062,Crop Rotation,0.0
1990,Australia,Western Australia,Corn,24.998738154057374,1391.2541685860133,29.29,0.9991193619195,0,30.38,6.43,80.73,27.7735,Water Management,0.0
1990,India,West Bengal,Sugarcane,8.552129716852862,2295.9352975074808,6.07,2.4618875221199996,0,29.71,12.22,6.32,94.844,Organic Farming,0.0
1990,China,Central,Vegetables,1.4941432443818998,745.7906269247684,22.04,0.5039910790875,8,29.54,18.38,97.67,65.0565,Water Management,623.4199843316004
1990,USA,South,Fruits,25.124116080831953,2013.673211941256,13.23,1.8255998608593749,5,58.47,3.26,68.67,50.226499999999994,Water Management,879.5741044085179
1990,India,Tamil Nadu,Sugarcane,8.797091676554931,2428.8061676579027,7.51,1.9671841024880004,4,97.47,10.49,17.08,61.006,Drought-resistant Crops,578.9445196211096
1990,India,Tamil Nadu,Soybeans,24.758585944964384,1171.4852213750405,1.37,0.5,8,12.78,34.8,40.96,57.102,Organic Farming,269.07485221850294
1990,India,Tamil Nadu,Corn,22.596151793991726,2081.0293955172274,7.3,1.4156948596635,8,74.87,42.63,4.93,77.6835,Water Management,618.4972580300548
1990,China,North,Wheat,8.88344923598909,227.16825130486345,27.31,0.9675826580475001,9,81.11,28.79,37.12,92.714,Water Management,468.33843743323126
1990,France,Grand Est,Barley,11.28042106801673,1083.767012314825,9.06,3.748882372347,3,76.08,8.29,88.69,67.8355,Organic Farming,450.6986681860266
1990,USA,Northeast,Sugarcane,34.438776473496254,1070.0969866007342,26.33,0.9828739449289124,1,75.41,27.86,21.57,46.1215,No Adaptation,39.14108681717827
1990,Brazil,South,Rice,16.942058658261463,1484.7325581121984,9.7,1.8947781768960001,2,49.92,12.68,10.67,95.7265,Water Management,186.89267146214658
1990,France,Nouvelle-Aquitaine,Vegetables,22.738218023268054,1594.4684937624552,24.94,0.8390613193578002,9,15.97,46.98,43.52,66.514,Drought-resistant Crops,750.3568121928638
1990,Canada,Ontario,Barley,1.8970878069689987,1768.5454015040089,3.96,1.111033042119,7,23.59,3.28,22.11,57.9145,Crop Rotation,1284.2091019158179
1990,Brazil,Northeast,Corn,9.993690591226548,1470.1187965842776,0.64,0.6239964698489999,3,26.68,6.68,19.94,96.67299999999999,Crop Rotation,139.80200840395983
1990,Russia,Central,Fruits,0.0,1042.3196735350948,19.87,2.88611750196,0,34.74,45.21,13.22,97.579,Drought-resistant Crops,0.0
1990,Russia,Northwestern,Corn,35.11259822873456,1299.6243160729894,13.28,0.5,6,38.45,44.24,63.18,34.760999999999996,Organic Farming,475.3934904921302
1990,Russia,Volga,Coffee,14.087658578281731,2961.599302100508,29.74,1.2776025870180001,4,70.35,13.15,86.62,30.039,No Adaptation,419.61113880777725
1990,France,Nouvelle-Aquitaine,Coffee,22.451647350475994,1093.8385345114652,19.98,1.2111015281625,3,66.5,10.74,22.55,48.692499999999995,Crop Rotation,169.5691190086176
1990,China,Central,Barley,14.819484062693174,2517.889736636255,10.72,1.311871249458,4,35.61,11.48,49.43,46.8685,Drought-resistant Crops,218.36621323267573
1990,India,Tamil Nadu,Cotton,2.4207612033648234,1974.6564349360951,2.23,2.6116983972899996,2,96.7,45.74,66.53,70.87349999999999,Crop Rotation,308.52503382949936
1990,China,North,Cotton,4.849873549517036,1679.636604009997,8.36,1.1087798756399998,8,60.6,46.64,3.13,62.203500000000005,Drought-resistant Crops,387.56213944875725
1990,USA,Northeast,Fruits,20.305452339879515,1164.6486655732144,5.37,0.7110601402905,9,70.97,5.9,40.84,46.098000000000006,Organic Farming,1027.3627234527455
1990,Nigeria,North West,Coffee,29.667645023599487,467.4444991592646,11.88,0.5457764296529999,10,99.56,30.56,10.31,34.604499999999994,Water Management,494.8080621038388
1990,Russia,Central,Cotton,8.839241436497895,1252.8316135683099,23.06,0.597257222976,5,49.61,22.31,11.96,58.112,Water Management,312.28544975429105
1990,Canada,British Columbia,Sugarcane,8.357450451152472,2726.8186442160177,16.25,0.6001665872375249,6,36.39,4.43,74.97,29.7415,Organic Farming,275.4675592906488
1990,India,West Bengal,Sugarcane,0.0,430.72725591697474,10.72,2.0053280810807994,4,59.07,38.95,88.34,77.34299999999999,Water Management,603.546755929065
1990,Russia,Siberian,Soybeans,28.6882995210958,2557.193284867321,23.49,1.3414833508986002,1,64.74,9.71,75.58,75.98100000000001,Crop Rotation,54.61434370771313
1990,Australia,New South Wales,Cotton,25.789612380190388,1343.8880234055885,10.07,1.83441845753,3,58.64,13.32,76.95,86.0225,Crop Rotation,250.21722099565557
1990,France,Ile-de-France,Vegetables,19.419286617139143,520.7267801867443,9.92,2.6965824599925,5,35.58,28.59,27.87,86.2265,Drought-resistant Crops,1236.208247275835
1990,China,East,Fruits,13.562224141782568,2373.375753077103,14.9,2.408041637526,1,12.14,46.42,81.36,84.742,Water Management,145.07513709849727
1990,Canada,Quebec,Corn,24.306366483604833,2300.76481013592,9.9,2.107939334715,5,64.72,39.09,84.63,76.6585,Drought-resistant Crops,382.1593903568122
1990,China,North,Rice,31.535327778625547,1185.5399046265397,22.87,1.6179608535524999,5,42.81,37.76,67.2,78.66,Drought-resistant Crops,726.7787194644256
1990,China,South,Coffee,26.808996923974668,822.8315675064428,10.86,2.6512951803952496,3,77.07,43.01,0.74,60.363,Drought-resistant Crops,406.8043586639128
1990,China,South,Corn,12.573195480249103,1954.5920888684236,25.18,1.4414919170967,6,29.34,47.74,25.22,93.679,No Adaptation,273.22840253543194
1990,Argentina,Patagonia,Cotton,9.185807156626048,2190.104103149581,25.78,2.1146034323016005,2,59.64,33.46,27.32,76.754,No Adaptation,333.76825012463496
1990,Nigeria,North West,Fruits,22.76042085529027,1652.5387384564835,22.21,1.5337769613453,1,27.64,34.07,13.02,76.13900000000001,Organic Farming,116.0102556797949
1990,Nigeria,South East,Fruits,18.257912276002415,1415.5582263335612,28.79,2.801898753192,0,34.99,29.59,11.04,61.908,Water Management,0.0
1990,China,Central,Cotton,30.689769577507647,2508.426516088387,26.91,2.200554737505,1,14.6,40.46,81.65,86.9075,Organic Farming,57.05718965885621
1990,France,Provence-Alpes-Cote d’Azur,Vegetables,2.0077810300525725,1856.3118559379552,25.89,0.7612984865565,10,83.88,11.28,76.99,65.8505,No Adaptation,540.773449184531
1990,Russia,Central,Vegetables,3.2823697464957142,2085.817822138712,28.96,0.7763566171787999,6,30.13,32.48,45.76,41.672,Drought-resistant Crops,453.8992949220141
1990,France,Grand Est,Soybeans,8.742200171058592,1480.9552221282022,16.18,0.5,8,69.48,15.43,94.14,80.023,No Adaptation,159.9772096004558
1990,India,Tamil Nadu,Vegetables,25.380659402192126,1326.8670038229664,0.54,0.5594021595,5,66.52,7.81,2.9,51.824999999999996,Water Management,212.24271775514563
1990,Russia,Central,Vegetables,3.8591093458456376,3205.695887477206,29.05,0.5,0,30.01,40.87,99.65,29.1575,Crop Rotation,0.0
1990,Nigeria,South West,Soybeans,19.084417544910583,352.8588634143268,7.59,3.0483901645425004,3,10.04,46.9,40.18,79.881,Crop Rotation,768.3598034328039
1990,Brazil,North,Cotton,28.734017738771417,461.55755194312076,15.71,1.979509715442,10,58.16,24.08,23.06,91.857,Organic Farming,1434.8693113026138
1990,China,South,Sugarcane,34.23241587680328,3197.3508114823117,4.82,0.5732305291597501,9,71.79,32.6,23.86,82.467,No Adaptation,301.2349547753009
1990,Argentina,Pampas,Coffee,27.645353861959066,1118.7323479453191,29.79,0.816465605571,10,16.76,3.61,35.97,56.941500000000005,Crop Rotation,1793.2341001353182
1990,Brazil,South,Wheat,10.550785723037786,2777.471879661766,15.67,1.7080475594832003,2,24.96,28.8,13.58,60.67100000000001,No Adaptation,102.6821451463571
1990,Argentina,Northeast,Corn,31.399536420404623,865.4469873686272,6.58,0.9092971089299998,8,99.74,47.82,66.29,43.9655,Organic Farming,1127.361299052774
1990,Canada,British Columbia,Soybeans,0.0,3304.354369061939,19.59,0.60657671888775,5,79.59,38.83,95.36,54.942,Drought-resistant Crops,220.0840395983192
1990,China,East,Soybeans,28.591006581596076,3608.9912008070814,25.24,1.1363761324912496,10,92.69,44.21,4.35,76.35249999999999,Organic Farming,568.2073926358522
1990,Canada,Ontario,Barley,28.728995225972685,2990.626655140027,23.63,1.4088342418920001,4,71.8,43.72,53.53,43.7635,Crop Rotation,767.8427462431451
1990,Nigeria,North West,Vegetables,30.453839935625147,2405.224639481084,19.99,0.76603036240395,2,75.81,15.38,22.87,54.426500000000004,No Adaptation,42.60380314792394
1990,India,Tamil Nadu,Vegetables,25.439626309520232,1463.602775248916,21.87,2.1586905797688005,2,49.92,9.47,97.23,62.1785,No Adaptation,102.73057474538851
1990,Nigeria,South West,Vegetables,20.650376552452013,360.4958729238434,12.03,1.6227180346103995,6,60.14,44.58,4.04,58.588,Drought-resistant Crops,495.86211808275766
1990,France,Grand Est,Barley,26.159069075725114,378.5170900369131,4.51,2.7814179775338004,2,37.98,49.68,3.71,72.8745,No Adaptation,190.37960259240796
1990,USA,Midwest,Rice,3.578112164384491,1354.0951468780634,21.09,1.0583685206640003,10,63.51,47.87,56.78,79.691,Drought-resistant Crops,1254.6684709066305
1990,Russia,Siberian,Fruits,0.0,1180.1345574497852,5.84,0.5,5,42.4,38.74,18.22,45.068999999999996,Water Management,246.73456306530875
1990,Russia,Central,Coffee,32.273937576660636,263.80986529778386,16.62,0.549963190944,8,69.38,20.97,99.5,26.255000000000003,Crop Rotation,1004.9996439000072
1990,Argentina,Northeast,Coffee,0.8321353753107015,1128.4000197665373,5.97,0.624118972176,8,80.49,26.03,56.52,76.464,No Adaptation,497.6967452460651
1990,Russia,Siberian,Soybeans,1.2024335812196003,1873.8286196973309,21.4,0.5,8,35.7,30.78,30.7,30.285,Drought-resistant Crops,1125.9482942810341
1990,China,East,Sugarcane,4.9791363078869635,1635.9296165812586,29.93,0.9881222257764002,1,90.42,48.4,25.12,60.294000000000004,Organic Farming,25.468271490634574
1990,France,Ile-de-France,Cotton,4.633203585829658,577.26881701755,28.3,0.5601665961683999,7,74.02,40.08,79.84,59.227999999999994,No Adaptation,469.4551670108966
1990,Russia,Central,Vegetables,3.1723644296416103,3319.7945528301298,2.61,0.7102416783,10,17.68,46.88,61.85,84.7475,Organic Farming,773.6201125275978
1990,Nigeria,South West,Wheat,13.474763046541785,1897.9098753996896,26.96,1.705884096384,7,89.12,33.95,24.4,54.08,Crop Rotation,415.9219428815611
1990,Nigeria,North West,Soybeans,2.5387395932812664,2081.365255030783,6.38,1.0187114261939998,8,63.13,20.67,4.22,83.79899999999999,No Adaptation,558.6952496260951
1990,Argentina,Northwest,Fruits,13.251238955860842,531.8287789170923,28.86,1.7136033157021495,8,52.41,27.5,47.41,58.3395,Water Management,630.6559361868814
1990,India,Maharashtra,Wheat,16.746265235008,1223.4865919825359,0.79,1.3340282798699996,5,40.86,19.41,77.64,70.66799999999999,Drought-resistant Crops,338.97158322056833
